Empresa: IPANEMA AGRICOLA S.A.                                                                                                                                                                                                   Saldo Fisico dos Itens - 31/05/2014                                                                                                                                                                                         Data de Emissão: 12/06/2014 - 10:21:33;;;;;;;;;;;;;;;;                                                                                                              
Item;Est;Dep;Localização;Lote;Refer.;Validade;Un;Qtd Liquida;Qtd Aloca Fatur;Qtd Aloca Produção;Qtd Aloca Ped Venda;Família;Grupo Estoque;Fator Conc/PPM;Ob;Descrição                                                                                                              
84001;21;PAC;;;;;;42,0000;0,0000;0,0000;0,0000;HAC01;10;0,0000;Ativo;Café Hacienda Grãos 1 Kg                                                                                                             
85001;21;PAC;;;;;;26,5000;0,0000;0,0000;0,0000;CAS01;10;0,0000;Ativo;Alessandro Segato Grãos 500g                                                                                                             
86003;21;PAC;;;;;;60,0000;0,0000;0,0000;0,0000;SPI01;10;0,0000;Ativo;Café Spicy Grãos Comum 250g - 4088430001                                                                                                             
86004;21;PAC;;;;;;20,0000;0,0000;0,0000;0,0000;SPI01;55;0,0000;Ativo;Café Spicy TM Comum 250g 4088430002                                                                                                             
86007;21;PAC;;;;;;30,0000;0,0000;0,0000;0,0000;SPI01;10;0,0000;Ativo;Café Spicy Grãos Espresso 250g - 4088430006                                                                                                             
86008;21;PAC;;;;;;20,0000;0,0000;0,0000;0,0000;SPI01;55;0,0000;Ativo;Café Spicy Pó Espresso 250g 4088430007                                                                                                             
86009;21;PAC;;;;;;30,0000;0,0000;0,0000;0,0000;SPI01;10;0,0000;Ativo;Café Spicy Grãos Filtro 250g - 4088430008                                                                                                             
86010;21;PAC;;;;;;20,0000;0,0000;0,0000;0,0000;SPI01;55;0,0000;Ativo;Café Spicy Pó Filtro 250g 4088430009                                                                                                             
87001;21;PAC;;;;;;3,0000;0,0000;0,0000;0,0000;RES01;10;0,0000;Ativo;Café Reserva Especial Grãos 500g                                                                                                             
87002;21;pac;;;;;;9,5000;0,0000;0,0000;0,0000;RES01;10;0,0000;Totalmente Obsoleto;Café Reserva Especial Torrado moido 500g                                                                                                             
880001;21;PAC;;;;;;1.693,5000;409,0000;0,0000;0,0000;CFM01-CT;55;0,0000;Ativo;Café Fazenda de Minas Tradicional 500g                                                                                                             
880002;21;PAC;;;;;;308,0000;15,0000;0,0000;0,0000;CFM01-CT;55;0,0000;Ativo;Café Fazenda de Minas Tradicional 250g                                                                                                             
880003;21;PAC;;;;;;976,0000;515,0000;0,0000;0,0000;CFM01-CT;55;0,0000;Ativo;Café Fazenda de Minas Extra Forte 500g                                                                                                             
880004;21;PAC;;;;;;236,0000;0,0000;0,0000;0,0000;CFM01-CT;55;0,0000;Ativo;Café Fazenda de Minas Extra Forte 250g                                                                                                             
880005;21;PAC;;;;;;143,5000;7,5000;0,0000;0,0000;CFM01-CT;55;0,0000;Ativo;Café Fazenda de Minas Forte Vácuo 500g                                                                                                             
880007;21;PAC;;;;;;288,5000;0,0000;0,0000;0,0000;CFM01-CT;55;0,0000;Ativo;Café Fazenda de Minas Premium Torrado & Moido 500g                                                                                                             
880008;21;PAC;;;;;;182,5000;2,0000;0,0000;0,0000;CFM01-CT;55;0,0000;Ativo;Café Fazenda de Minas Premium Grão 500g                                                                                                             
880013;21;PAC;;;;;;37,0000;10,0000;0,0000;0,0000;CFM01-CT;55;0,0000;Ativo;Café Fazenda de Minas Lata Vácuo 500g                                                                                                             
880014;21;PAC;;;;;;4.226,0000;0,0000;0,0000;0,0000;CFM01-CT;55;0,0000;Ativo;Sache Dominio 7 Gramas (Gxp)                                                                                                             
881001;21;PAC;;;;;;1.429,5000;200,0000;0,0000;0,0000;FLO01-CT;55;0,0000;Ativo;Café Florescer 500g                                                                                                             
887001;21;pac;;;;;;17,5000;0,0000;0,0000;0,0000;RES01-CT;10;0,0000;Ativo;Café Reserva Especial Grãos 500g                                                                                                             
887002;21;pac;;;;;;42,5000;0,0000;0,0000;0,0000;RES01-CT;10;0,0000;Ativo;Café Reserva Especial Torrado moido 500g                                                                                                             
887003;21;pac;;;;;;265,5000;0,0000;0,0000;0,0000;RES01-CT;10;0,0000;Ativo;Café Reserva Especial TM 250g                                                                                                             
887004;21;pac;;;;;;66,0000;0,0000;0,0000;0,0000;RES01-CT;10;0,0000;Ativo;Café Bourbon Reserva Especial TM 500g                                                                                                             
889001;21;PAC;;;;;;5,0000;0,0000;0,0000;0,0000;DES01-CT;55;0,0000;Ativo;Café Extra Forte Natural 500gr                                                                                                             
